id,game_id,hastily,normally,completely,count,game_name,popularity_value,genres,platforms,keywords,log_popularity_value,cover_url
3520,185763,,1970-01-01 03:00:00,,1,Too Many Santas!,1.28462015e-07,Simulator | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,Not Available,1.2846200674875605e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5nk6.jpg
3521,281785,1970-01-02 06:00:00,1970-01-03 12:00:00,1970-01-04 18:00:00,1,Fears to Fathom: Woodbury Getaway,1.8546703441e-05,Adventure | Indie,PC (Microsoft Windows),episodic,1.854653145302228e-05,//images.igdb.com/igdb/image/upload/t_thumb/co84wc.jpg
3522,20189,,1970-01-01 05:00:00,,1,Dragon Age: Inquisition - Trespasser,3.5862081983e-05,Role-playing (RPG) | Tactical | Adventure,PlayStation 4 | PC (Microsoft Windows) | Xbox One,Not Available,3.5861438953911455e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1mdu.jpg
3523,275072,1970-01-01 01:00:00,1970-01-01 01:00:00,1970-01-01 01:00:00,2,"Please, Touch The Artwork 2",4.620431548e-06,Point-and-click | Puzzle | Adventure | Indie,Linux | Android | PC (Microsoft Windows) | iOS | Mac | Nintendo Switch,2d | skeleton | art | hidden object | bird | achievements | short | funny | dog | free-to-play | steam achievements | xbox controller support for pc | steam cloud | dualshock 4 support for pc | skeletons | remote play | controller support | fruits | cozy | spot the difference | food | flowers | seagull | ocean | sidescroller | dualsense support for pc | alcohol,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7qf1.jpg
3524,299779,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Oneiro Man,9.43739e-07,Simulator | Indie | Arcade,Web browser | PC (Microsoft Windows),free-to-play | typing,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co909t.jpg
3525,151795,1970-01-01 13:00:00,1970-01-01 14:00:00,,1,Opus: Echo of Starsong,1.1053381833e-05,Role-playing (RPG) | Adventure | Indie | Visual Novel,PC (Microsoft Windows) | iOS | Mac,Not Available,1.105332074482518e-05,//images.igdb.com/igdb/image/upload/t_thumb/co4zsw.jpg
3526,125073,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Mr. Hopp's Playhouse,9.240863097e-06,Strategy | Adventure | Indie,Android | PC (Microsoft Windows) | iOS,Not Available,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co30uq.jpg
3527,235604,1970-01-01 04:00:00,1970-01-01 05:00:00,,1,Markus Ritter: Ghosts of the Past,3.3721279e-07,Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,Not Available,3.372127331437799e-07,//images.igdb.com/igdb/image/upload/t_thumb/co7moj.jpg
3528,36838,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,Little Nightmares: Secrets of the Maw - Expansion Pass,4.620431548e-06,Platform | Puzzle | Strategy | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One,psychological horror | psychological thriller | steam trading cards | expansion pass | steam achievements | steam cloud | steam families,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2xp2.jpg
3529,243213,1970-01-01 05:00:00,1970-01-01 06:00:00,,1,Knights of the Road,6.02165696e-07,Platform | Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,retro | 8-bit style | fairy | pixel graphics | shield | irish,6.0216551469831e-07,//images.igdb.com/igdb/image/upload/t_thumb/co8nzu.jpg
3530,216770,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Jake's Halloween Night,1.887477999e-06,Role-playing (RPG) | Indie,PC (Microsoft Windows),halloween | free-to-play,1.887476217715643e-06,//images.igdb.com/igdb/image/upload/t_thumb/co58df.jpg
3531,122343,1970-01-01 08:00:00,1970-01-01 09:00:00,,1,Itorah,4.620431548e-06,Platform | Role-playing (RPG) | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,2d | metroidvania | hand-drawn | colorful,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2esy.jpg
3532,105315,1970-01-01 04:00:00,1970-01-01 05:00:00,,1,Garage: Bad Trip,4.118813362e-06,Indie,PC (Microsoft Windows) | Mac | Nintendo Switch,bloody | gore | steam trading cards | pixel graphics | violent | steam achievements | steam families,4.118804879711536e-06,//images.igdb.com/igdb/image/upload/t_thumb/co25m4.jpg
3533,83891,1970-01-01 04:00:00,1970-01-01 05:00:00,,1,Friday the 13th: Killer Puzzle,4.620431548e-06,Puzzle | Strategy | Indie,PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,based on - movie | licensed game,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2kef.jpg
3534,187203,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Follow the Black Kitten,3.45241666e-07,Role-playing (RPG) | Adventure | Indie | Visual Novel,PC (Microsoft Windows),free-to-play | steam achievements | steam workshop,3.452416064041097e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5o8n.jpg
3535,34957,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Flesh Eaters,7.699692035e-06,Role-playing (RPG) | Simulator | Adventure | Indie,PC (Microsoft Windows),Not Available,7.699662392523441e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2gi9.jpg
3536,9233,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Fearless Fantasy,4.620431548e-06,Role-playing (RPG) | Adventure | Indie,PC (Microsoft Windows) | iOS,anime | casual | action-adventure | steam trading cards | steam achievements | digital distribution | steam cloud | pax prime 2014 | pax east 2014 | pax east 2015 | steam families,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2cab.jpg
3537,289621,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Everloop,4.620431548e-06,Indie,PC (Microsoft Windows),steam achievements | steam cloud | steam families,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7utx.jpg
3538,17480,1970-01-01 04:00:00,1970-01-01 05:00:00,,1,Eastshade,3.6997060372e-05,Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One,exploration,3.699637599764176e-05,//images.igdb.com/igdb/image/upload/t_thumb/co4b9w.jpg
3539,113598,1970-01-01 18:00:00,1970-01-01 18:30:00,,2,Deathloop,0.000179092106912,Shooter | Adventure,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5,assassin | time travel | time manipulation | stylized | multiple endings | dark humor | black protagonist | time loop | choices matter | upgradeable weapons | female antagonist | non-linear storytelling | stealth kill | alternate reality | groundhog day scenario | the game awards - best score or music - nominee | immersive | pre-order bonus | meaningful choices | the game awards - best action game - nominee | the game awards - best art direction - winner | the game awards - best audio design - nominee | the game awards - best game direction - winner | the game awards - best narrative - nominee | the game awards - best performance - nominee | the game awards - game of the year - nominee | immersive sim,0.000179076071835,//images.igdb.com/igdb/image/upload/t_thumb/co4nzt.jpg
3540,159119,1970-01-01 12:30:00,1970-01-01 14:15:00,1970-01-02 01:20:00,6,Dead Space,0.000373222298475,Shooter | Role-playing (RPG) | Adventure,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5,previously on - playstation plus essential | available on - luna plus,0.0003731526683574,//images.igdb.com/igdb/image/upload/t_thumb/co5esn.jpg
3541,279619,,1970-01-01 06:00:00,,1,Dave the Diver: Dredge,9.240863097e-06,Role-playing (RPG) | Simulator | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Mac | Nintendo Switch,underwater | fishing | pixel graphics | diving,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co8h2o.jpg
3542,119244,1970-01-01 11:00:00,1970-01-01 12:00:00,,1,Darksiders Genesis,8.1774101537e-05,Role-playing (RPG) | Hack and slash/Beat 'em up | Adventure,Google Stadia | PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,hell | prequel | demons | previously on - stadia pro,8.17707582174223e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1n1f.jpg
3543,25081,1970-01-01 15:00:00,1970-01-01 16:00:00,,1,Darksiders: Warmastered Edition,0.000112332003398,Role-playing (RPG) | Hack and slash/Beat 'em up | Adventure,PlayStation 4 | PC (Microsoft Windows) | Wii U | Xbox One | Nintendo Switch,violence | metroidvania | difficult | demons | gore | story rich | xbox one x enhanced | wii u pro controller support | xbox one backwards compatibility | controller support | previously on - xbox gamepass,0.0001123256946309,//images.igdb.com/igdb/image/upload/t_thumb/co24hi.jpg
3544,278276,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Cursed Enigma: Priest and Prayers,278276.0,Adventure | Indie,PC (Microsoft Windows),free-to-play,12.536372299470628,//images.igdb.com/igdb/image/upload/t_thumb/co7u86.jpg
3545,244973,1970-01-01 02:00:00,1970-01-01 02:00:00,,1,Coralina: A Memory Tale,4.620431548e-06,Role-playing (RPG) | Strategy | Adventure | Indie,PC (Microsoft Windows),Not Available,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co8tfh.jpg
3546,230425,1970-01-01 02:00:00,1970-01-01 02:00:00,,1,Coralina,2.681644567e-06,Puzzle | Role-playing (RPG) | Adventure | Indie,PC (Microsoft Windows),Not Available,2.681640971397636e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5zhs.jpg
3547,33804,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Clash of the Monsters,1.597746314e-06,Indie,PC (Microsoft Windows) | Mac,free-to-play,1.5977450376047178e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5v8v.jpg
3548,27546,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,City Climber,3.049630424e-06,Platform | Simulator | Sport | Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,physics | abstract,3.049625773886593e-06,//images.igdb.com/igdb/image/upload/t_thumb/co238h.jpg
3549,121016,1970-01-01 05:00:00,1970-01-01 06:00:00,,1,Children of Silentown,4.620431548e-06,Point-and-click | Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,dark | 2d | atmospheric | surreal,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2m6s.jpg
3550,16672,1970-01-01 03:00:00,1970-01-01 03:00:00,,1,Chainsaw Warrior,1.0912860806e-05,Role-playing (RPG) | Strategy | Turn-based strategy (TBS) | Adventure | Indie,Linux | Android | PC (Microsoft Windows) | iOS | Mac,post-apocalyptic | steam | steam trading cards | steam achievements | digital distribution | steam leaderboards,1.0912801261167718e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2poc.jpg
3551,101869,1970-01-01 07:00:00,1970-01-01 08:00:00,,1,Cat Quest II,4.8911912279e-05,Role-playing (RPG) | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | iOS | Xbox One | Nintendo Switch,cats | previously on - apple arcade,4.89107161304224e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1r4f.jpg
3552,272235,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Buried,2.207940886e-06,Indie,PC (Microsoft Windows),Not Available,2.20793844850211e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7b3q.jpg
3553,219729,1970-01-01 03:00:00,1970-01-01 04:00:00,,2,Boxes: Lost Fragments,4.620431548e-06,Puzzle | Adventure | Indie,Android | PC (Microsoft Windows) | iOS | Nintendo Switch,casual | 3d | norse mythology | hidden object | short | sliding puzzle | egyptian mythology | escape room | fictional world | chinese mythology,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co6581.jpg
3554,34250,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Bleeding Border,7.30627711e-07,Indie,PC (Microsoft Windows),steam trading cards | steam achievements | steam families,7.30627444091704e-07,//images.igdb.com/igdb/image/upload/t_thumb/co4o92.jpg
3555,54699,1970-01-01 14:00:00,1970-01-01 15:00:00,,1,Black Mirror,4.620431548e-06,Point-and-click | Adventure,PlayStation 4 | Linux | PC (Microsoft Windows) | Mac | Xbox One,psychological horror | haunted house | investigation | gothic | atmospheric | reboot | pax west 2017,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co22yy.jpg
3556,86292,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Bit-Boom,3.7735717e-07,Adventure | Indie,PC (Microsoft Windows),steam cloud | steam families,3.77357098800801e-07,//images.igdb.com/igdb/image/upload/t_thumb/co7job.jpg
3557,294976,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Bendy: Secrets of the Machine,3.2343020838e-05,Adventure | Indie,PC (Microsoft Windows),free-to-play,3.234249781377896e-05,//images.igdb.com/igdb/image/upload/t_thumb/co82xw.jpg
3558,258607,1970-01-01 08:00:00,1970-01-01 09:00:00,,1,Anonymous Hacker Simulator,4.06261123e-06,Simulator | Indie,PC (Microsoft Windows),hacking | steam trading cards | steam achievements | typing | steam families,4.062602977617348e-06,//images.igdb.com/igdb/image/upload/t_thumb/co717n.jpg
3559,204435,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Aliens: Fireteam Elite - Pathogen,1.8481726193e-05,Shooter | Role-playing (RPG),Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,Not Available,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co54ez.jpg
3560,144153,1970-01-01 09:00:00,1970-01-01 09:30:00,,2,Aliens: Fireteam Elite,0.00015842578022,Shooter | Role-playing (RPG),Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,aliens | androids,0.0001584132321813,//images.igdb.com/igdb/image/upload/t_thumb/co3gu0.jpg
3561,1021,1970-01-01 07:00:00,1970-01-01 08:30:00,1970-01-01 12:00:00,2,Aliens: Colonial Marines,5.6715979702e-05,Shooter,PlayStation 3 | PC (Microsoft Windows) | Wii U | Xbox 360,aliens | bloody | military | spaceship | steam | achievements | online | king of the hill | motion sensor | cosmic horror | playstation network | explosion | steam achievements | digital distribution | xenomorph | split-screen multiplayer | playstation trophies | rivaling factions | voice acting | based on - comics | bink video | collectibles | wasd movement | extreme violence | profanity | retail games with steam activation | 4 player co-op | checkpoints | downloadable content | titular antagonist | xbox live | melee | infinite ammo | difficulty level | difficulty achievement | controversy | games on demand | high definition graphics | dolby digital | multiplayer lan | team deathmatch | voice chat | secret achievements | alien protagonist,5.671437141163344e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2sj6.jpg
3562,17470,1970-01-01 05:30:00,1970-01-01 06:30:00,1970-01-01 15:00:00,2,Agatha Christie: The ABC Murders,4.620431548e-06,Point-and-click | Puzzle | Adventure,Xbox Series X|S | PlayStation 4 | Linux | PC (Microsoft Windows) | PlayStation 5 | Mac | Xbox One | Nintendo Switch,detective | steam trading cards | based on - book | crime | steam achievements | steam families | hercule poirot | previously on - utomik | available on - wild unlimited,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co9cyp.jpg
3563,9632,1970-01-02 01:00:00,1970-01-03 12:00:00,1970-01-30 04:00:00,1,From the Depths,4.620431548e-06,Role-playing (RPG) | Simulator | Strategy | Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,crafting | resource management | battleship | action-adventure | blocks | building | minecraft inspired,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2k0e.jpg
3564,159123,1970-01-01 09:00:00,1970-01-01 10:00:00,,2,Agatha Christie: Hercule Poirot - The First Cases,0.000100192027604,Point-and-click | Puzzle | Adventure,PlayStation 4 | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,exploration | detective | narration | steam achievements | steam families | hercule poirot,0.000100187008718,//images.igdb.com/igdb/image/upload/t_thumb/co6kpk.jpg
3565,112684,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Adventure Boy Cheapskate DX,2.5692403e-07,Adventure,Linux | PC (Microsoft Windows) | Mac,steam families,2.5692399699502706e-07,//images.igdb.com/igdb/image/upload/t_thumb/co7o1g.jpg
3566,16298,1970-01-01 05:00:00,1970-01-01 05:00:00,,1,Adam's Venture: Origins,2.802077706e-06,Puzzle | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,steam trading cards | steam achievements | steam cloud | steam families,2.8020737801875983e-06,//images.igdb.com/igdb/image/upload/t_thumb/co229k.jpg
3567,100562,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,198X,1.8481726193e-05,Shooter | Racing | Role-playing (RPG) | Hack and slash/Beat 'em up | Adventure | Indie | Arcade,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,ninja | shoot 'em up | dungeon crawler | crowdfunding - kickstarter,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1m2h.jpg
3568,218282,1970-01-01 12:00:00,1970-01-01 13:00:00,,1,1000xResist,3.2990651273e-05,Puzzle | Adventure | Indie,PC (Microsoft Windows) | Nintendo Switch,exploration | female protagonist | walking simulator,3.2990107093432817e-05,//images.igdb.com/igdb/image/upload/t_thumb/co87zq.jpg
3569,17269,1970-01-01 12:00:00,1970-01-01 11:00:00,1970-01-03 22:20:00,9,Roblox,0.00638543639976,Platform | Simulator | Adventure,Meta Quest 2 | PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Meta Quest 3 | Mac | Xbox One,minigames | tycoon | creative | game creator | user generated content | xbox one x enhanced | text dialogue | metaverse,0.0063651358734032,//images.igdb.com/igdb/image/upload/t_thumb/co5u9i.jpg
3570,319275,1970-01-01 02:00:00,1970-01-01 03:00:00,1970-01-01 05:00:00,1,Silent Surveillance,3.4498082e-08,Simulator | Indie,PC (Microsoft Windows),Not Available,3.4498081404941185e-08,//images.igdb.com/igdb/image/upload/t_thumb/co8x28.jpg
3571,186597,,1970-01-01 05:00:00,1970-01-01 15:00:00,2,Strange Horticulture,0.000100087967576,Puzzle | Role-playing (RPG) | Simulator | Adventure,Xbox Series X|S | PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,nature | relaxing,0.0001000829591095,//images.igdb.com/igdb/image/upload/t_thumb/co4bsb.jpg
3572,291193,1970-01-01 02:00:00,1970-01-01 03:00:00,1970-01-01 05:00:00,1,Swamp Up,4.620431548e-06,Platform | Adventure | Indie,PC (Microsoft Windows),casual | 3d | procedural generation | frog | runner | difficult | action-adventure | nature | pve | cute | funny | atmospheric | endless runner | family friendly | colorful | xbox controller support for pc | single-player only | unlockable difficulty level | indie developer | 3d platform | frogger | precision platforming | jump game | mushroom | mascot platformer | infinite runner | endless,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co888s.jpg
3573,195487,1970-01-01 01:00:00,1970-01-01 02:00:00,1970-01-01 02:00:00,1,Sea of Dreams,1.92693023e-07,Puzzle | Adventure | Indie,Xbox Series X|S | Android | PC (Microsoft Windows) | iOS | Xbox One,Not Available,1.9269300443470181e-07,//images.igdb.com/igdb/image/upload/t_thumb/co4ls5.jpg
3574,201255,,1970-01-01 05:00:00,,1,The Big Con: Grift of the Year Edition,2.831216999e-06,Point-and-click | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Nintendo Switch,1990s,2.831212991112717e-06,//images.igdb.com/igdb/image/upload/t_thumb/co8mq9.jpg
